Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status
TXN409444,CUST0014,08/02/2024,Salary deposit,2518.47,Pre-Funding,04:17:21,Pending
TXN534006,CUST0133,02/02/2024,Online purchase - electronics,2883.19,Card_Payments,05:24:04,Chargeback
TXN855230,CUST0056,14/02/2024,E-wallet top-up,4108.67,Pre-Funding,18:12:43,Completed
TXN141690,CUST0005,05/01/2024,Water bill settlement,3975.77,Bill_Payments,11:24:52,Completed
TXN645001,CUST0169,15/01/2024,Money transfer via mobile,547.37,Transfers,22:51:15,Completed
TXN585376,CUST0191,01/01/2024,POS cash withdrawal,4258.06,Withdrawals,08:46:50,Completed
TXN953280,CUST0020,04/02/2024,Online purchase - electronics,5,Card_Payments,02:51:07,Completed
TXN686629,CUST0164,03/01/2024,Grocery store card payment,470,Card_Payments,00:00:30,Completed
TXN701018,CUST0028,18/01/2024,Grocery store card payment,4569.18,Card_Payments,08:49:27,Pending
TXN324533,CUST0153,26/01/2024,Grocery store card payment,2059.03,Card_Payments,18:21:59,Completed
TXN865762,CUST0195,19/02/2024,ATM withdrawal,1338.91,Withdrawals,08:39:39,Completed
TXN721691,CUST0015,22/02/2024,POS cash withdrawal,3666.8,Withdrawals,23:45:16,Completed
TXN340337,CUST0050,24/01/2024,Electricity bill payment,29.02,Bill_Payments,16:08:32,Completed
TXN401224,CUST0014,15/01/2024,Internet subscription renewal,2003.1,Bill_Payments,00:14:59,Completed
TXN899071,CUST0094,04/02/2024,Internet subscription renewal,4080.7,Bill_Payments,14:16:41,Completed
TXN145500,CUST0156,13/01/2024,Internet subscription renewal,2004.48,Bill_Payments,18:38:33,Pending
TXN122007,CUST0044,27/01/2024,Internet subscription renewal,2619.85,Bill_Payments,06:03:15,Completed
TXN382944,CUST0098,27/02/2024,Account pre-funding deposit,3059.22,Pre-Funding,23:46:20,Completed
TXN808126,CUST0080,07/02/2024,Account pre-funding deposit,18517.37,Pre-Funding,00:09:28,Completed
TXN769215,CUST0074,13/01/2024,Grocery store card payment,4137.81,Card_Payments,13:16:53,Completed
TXN388520,CUST0061,16/02/2024,Cash withdrawal at branch,356.82,Withdrawals,04:34:35,Completed
TXN238110,CUST0115,26/02/2024,E-wallet top-up,3206.45,Pre-Funding,10:44:02,Completed
TXN959187,CUST0114,03/02/2024,Account pre-funding deposit,35.82,Pre-Funding,06:40:48,Completed
TXN736888,CUST0169,14/01/2024,Restaurant bill payment,2044.16,Card_Payments,04:48:23,Completed
TXN583598,CUST0137,01/02/2024,Online purchase - electronics,2243.79,Card_Payments,00:08:07,Completed
TXN816125,CUST0186,02/02/2024,Bank transfer to savings,18798.16,Transfers,15:57:03,Completed
TXN732841,CUST0069,19/02/2024,POS cash withdrawal,1394.63,Withdrawals,14:44:15,Pending
TXN358936,CUST0122,16/02/2024,E-wallet top-up,4431.47,Pre-Funding,05:46:15,Completed
TXN461802,CUST0040,29/02/2024,Internet subscription renewal,4917.86,Bill_Payments,23:55:17,Completed
TXN194308,CUST0148,06/01/2024,Grocery store card payment,15868.57,Card_Payments,20:24:38,Completed
TXN155328,CUST0129,14/02/2024,Water bill settlement,1328.59,Bill_Payments,00:11:25,Completed
TXN884575,CUST0107,24/02/2024,Wire transfer received,9535.85,Transfers,16:33:40,Completed
TXN348868,CUST0105,10/02/2024,Water bill settlement,940.07,Bill_Payments,15:02:05,Completed
TXN429731,CUST0075,21/01/2024,ATM withdrawal,1480.86,Withdrawals,21:47:06,Cancelled
TXN415360,CUST0023,18/02/2024,E-wallet top-up,3738.44,Pre-Funding,14:41:46,Completed
TXN241175,CUST0160,15/02/2024,POS cash withdrawal,4239.77,Withdrawals,12:42:56,Completed
TXN737868,CUST0056,10/02/2024,Restaurant bill payment,4689.08,Card_Payments,01:59:39,Completed
TXN968298,CUST0038,25/02/2024,Online purchase - electronics,882.98,Card_Payments,16:05:14,Completed
TXN777453,CUST0048,10/02/2024,E-wallet top-up,4671,Pre-Funding,17:54:05,Pending
TXN353010,CUST0154,28/02/2024,Salary deposit,52.19,Pre-Funding,01:28:01,Cancelled
TXN666920,CUST0017,07/01/2024,Money transfer via mobile,800.85,Transfers,03:28:39,Chargeback
TXN788441,CUST0082,28/01/2024,E-wallet top-up,4173.38,Pre-Funding,02:34:18,Completed
TXN722593,CUST0013,10/01/2024,Account pre-funding deposit,6218.86,Pre-Funding,18:26:20,Completed
TXN588994,CUST0109,06/01/2024,ATM withdrawal,2378.77,Withdrawals,05:01:23,Completed
TXN529078,CUST0074,27/01/2024,Grocery store card payment,1033.15,Card_Payments,22:39:45,Completed
TXN489628,CUST0064,29/02/2024,Bank transfer to savings,3049.58,Transfers,20:09:47,Pending
TXN182750,CUST0024,14/01/2024,Restaurant bill payment,3276.9,Card_Payments,11:07:41,Pending
TXN914979,CUST0169,28/01/2024,Wire transfer received,645.69,Transfers,03:33:42,Completed
TXN281169,CUST0117,01/03/2024,E-wallet top-up,3416.15,Pre-Funding,18:30:34,Completed
TXN728787,CUST0133,22/02/2024,ATM withdrawal,1512.31,Withdrawals,13:58:24,Completed
TXN573101,CUST0126,09/02/2024,Bank transfer to savings,4558.73,Transfers,12:40:45,Completed
TXN679088,CUST0138,23/01/2024,Cash withdrawal at branch,138.63,Withdrawals,11:57:00,Completed
TXN234369,CUST0160,20/01/2024,Electricity bill payment,2373.39,Bill_Payments,10:14:56,Completed
TXN922648,CUST0016,13/02/2024,Money transfer via mobile,560.32,Transfers,14:04:48,Cancelled
TXN946255,CUST0054,05/01/2024,Account pre-funding deposit,328.12,Pre-Funding,12:00:42,Completed
TXN196671,CUST0161,17/01/2024,Bank transfer to savings,851.96,Transfers,06:11:10,Completed
TXN163194,CUST0047,23/01/2024,Money transfer via mobile,8285.83,Transfers,21:02:56,Pending
TXN328719,CUST0087,31/01/2024,POS cash withdrawal,3877.55,Withdrawals,05:56:32,Completed
TXN544925,CUST0115,05/01/2024,Water bill settlement,2967.32,Bill_Payments,11:44:12,Completed
TXN585914,CUST0071,24/01/2024,Cash withdrawal at branch,299.72,Withdrawals,18:17:29,Cancelled
TXN762654,CUST0072,19/01/2024,Online purchase - electronics,24.21,Card_Payments,14:13:40,Completed
TXN954397,CUST0159,07/02/2024,Restaurant bill payment,2187.45,Card_Payments,23:22:31,Cancelled
TXN346810,CUST0043,16/01/2024,Online purchase - electronics,519.69,Card_Payments,11:08:30,Completed
TXN753404,CUST0085,24/01/2024,Internet subscription renewal,2830.31,Bill_Payments,02:46:48,Completed
TXN549793,CUST0101,05/01/2024,Salary deposit,3442.53,Pre-Funding,02:38:39,Completed
TXN599276,CUST0103,20/02/2024,ATM withdrawal,17.1,Withdrawals,12:43:53,Completed
TXN160278,CUST0165,06/02/2024,ATM withdrawal,3420.99,Withdrawals,15:46:33,Completed
TXN190868,CUST0013,13/02/2024,Wire transfer received,42.62,Transfers,21:50:53,Completed
TXN867964,CUST0165,19/01/2024,Wire transfer received,271.85,Transfers,06:45:38,Completed
TXN557691,CUST0200,17/02/2024,Restaurant bill payment,1738.06,Card_Payments,13:47:30,Completed
TXN301932,CUST0068,05/01/2024,Bank transfer to savings,31.96,Transfers,07:03:28,Completed
TXN746297,CUST0022,19/01/2024,Account pre-funding deposit,419.9,Pre-Funding,20:35:46,Completed
TXN958370,CUST0168,25/02/2024,Bank transfer to savings,4125.62,Transfers,12:12:07,Pending
TXN124433,CUST0182,24/02/2024,Grocery store card payment,846.65,Card_Payments,04:06:54,Completed
TXN141807,CUST0153,29/02/2024,POS cash withdrawal,2441.92,Withdrawals,00:48:06,Completed
TXN384312,CUST0079,03/01/2024,Salary deposit,14199.87,Pre-Funding,22:28:04,Completed
TXN980871,CUST0040,23/02/2024,Restaurant bill payment,405.84,Card_Payments,02:08:40,Pending
TXN302410,CUST0137,25/02/2024,Water bill settlement,4633.79,Bill_Payments,15:23:36,Pending
TXN795722,CUST0014,08/02/2024,Money transfer via mobile,42.53,Transfers,14:51:38,Completed
TXN858499,CUST0027,07/01/2024,Bank transfer to savings,18707.91,Transfers,20:39:38,Pending
TXN320630,CUST0011,09/02/2024,Bank transfer to savings,4508.88,Transfers,05:13:13,Completed
TXN203471,CUST0146,19/01/2024,ATM withdrawal,1258.79,Withdrawals,20:11:11,Completed
TXN317419,CUST0012,17/02/2024,POS cash withdrawal,3129.66,Withdrawals,23:53:02,Completed
TXN260250,CUST0187,16/01/2024,Grocery store card payment,49.45,Card_Payments,05:29:07,Completed
TXN231438,CUST0148,29/02/2024,Account pre-funding deposit,2068.78,Pre-Funding,19:27:03,Completed
TXN515520,CUST0086,18/02/2024,Water bill settlement,13663.6,Bill_Payments,12:16:43,Completed
TXN784096,CUST0155,18/01/2024,POS cash withdrawal,806.07,Withdrawals,02:18:58,Pending
TXN759860,CUST0036,26/01/2024,ATM withdrawal,43.15,Withdrawals,00:37:39,Completed
TXN790717,CUST0149,24/01/2024,ATM withdrawal,3707.41,Withdrawals,10:44:05,Completed
TXN890390,CUST0107,10/01/2024,Cash withdrawal at branch,2192.82,Withdrawals,22:39:56,Completed
TXN970582,CUST0162,28/01/2024,Internet subscription renewal,9815.61,Bill_Payments,18:43:33,Completed
TXN741273,CUST0185,05/01/2024,Internet subscription renewal,2107.51,Bill_Payments,23:16:14,Completed
TXN785008,CUST0004,17/01/2024,Money transfer via mobile,2002.72,Transfers,09:41:53,Completed
TXN907426,CUST0078,10/02/2024,Restaurant bill payment,4642.03,Card_Payments,04:51:59,Chargeback
TXN519491,CUST0011,21/01/2024,Wire transfer received,4734.47,Transfers,04:28:56,Completed
TXN380418,CUST0159,12/02/2024,Account pre-funding deposit,2623.91,Pre-Funding,10:08:28,Completed
TXN794640,CUST0001,02/01/2024,Electricity bill payment,4212.87,Bill_Payments,01:28:37,Completed
TXN574976,CUST0035,01/02/2024,Water bill settlement,841.72,Bill_Payments,21:09:05,Completed
TXN474585,CUST0157,14/02/2024,Cash withdrawal at branch,1591.66,Withdrawals,22:27:44,Completed
TXN383271,CUST0110,21/01/2024,ATM withdrawal,3806.17,Withdrawals,23:51:48,Completed
TXN475711,CUST0045,19/02/2024,Wire transfer received,3121.91,Transfers,01:45:10,Completed
TXN728391,CUST0026,16/01/2024,Online purchase - electronics,390.45,Card_Payments,11:40:00,Completed
TXN567347,CUST0007,31/01/2024,Money transfer via mobile,2629.53,Transfers,16:32:28,Pending
TXN690397,CUST0009,31/01/2024,Restaurant bill payment,21.38,Card_Payments,12:15:34,Completed
TXN484649,CUST0033,28/01/2024,Cash withdrawal at branch,3505.82,Withdrawals,09:47:35,Pending
TXN939536,CUST0165,27/01/2024,Internet subscription renewal,103.04,Bill_Payments,09:57:06,Completed
TXN155765,CUST0078,19/01/2024,Bank transfer to savings,3059.27,Transfers,14:13:16,Completed
TXN165579,CUST0083,23/01/2024,POS cash withdrawal,1141.61,Withdrawals,02:36:40,Refunded
TXN731456,CUST0105,17/02/2024,Online purchase - electronics,1093.45,Card_Payments,01:51:39,Completed
TXN245439,CUST0153,10/02/2024,POS cash withdrawal,4253.86,Withdrawals,07:29:10,Pending
TXN537167,CUST0066,08/01/2024,Bank transfer to savings,2342.03,Transfers,16:56:01,Completed
TXN222530,CUST0051,27/02/2024,Online purchase - electronics,3362.4,Card_Payments,23:14:50,Completed
TXN952489,CUST0174,04/02/2024,ATM withdrawal,6084.65,Withdrawals,10:35:07,Completed
TXN134899,CUST0062,30/01/2024,Wire transfer received,3827.93,Transfers,07:59:57,Completed
TXN655692,CUST0070,20/02/2024,Water bill settlement,4743.93,Bill_Payments,06:37:51,Completed
TXN631032,CUST0060,22/02/2024,Wire transfer received,3770.38,Transfers,15:13:56,Completed
TXN297719,CUST0148,12/02/2024,Internet subscription renewal,350.63,Bill_Payments,07:53:30,Pending
TXN318579,CUST0073,16/01/2024,Salary deposit,45.43,Pre-Funding,08:18:30,Cancelled
TXN194150,CUST0087,01/01/2024,Internet subscription renewal,4717.46,Bill_Payments,12:42:52,Completed
TXN972713,CUST0110,15/02/2024,Wire transfer received,12352.37,Transfers,22:09:01,Completed
TXN887252,CUST0038,12/02/2024,Account pre-funding deposit,2203.2,Pre-Funding,18:26:51,Completed
TXN537603,CUST0001,10/02/2024,Restaurant bill payment,3959.2,Card_Payments,23:57:29,Completed
TXN233951,CUST0073,01/01/2024,POS cash withdrawal,31.33,Withdrawals,19:04:06,Completed
TXN256544,CUST0165,09/02/2024,Account pre-funding deposit,2320.27,Pre-Funding,05:47:15,Completed
TXN216786,CUST0020,12/01/2024,ATM withdrawal,17.01,Withdrawals,02:24:50,Completed
TXN715087,CUST0124,12/01/2024,POS cash withdrawal,2269.84,Withdrawals,06:09:36,Cancelled
TXN846884,CUST0129,03/02/2024,Wire transfer received,3335.94,Transfers,03:59:21,Refunded
TXN881984,CUST0186,10/02/2024,ATM withdrawal,648.95,Withdrawals,11:06:01,Pending
TXN379204,CUST0115,29/02/2024,Auto-generated Pre-Funding transaction - TX Ref 52196,3316.76,Pre-Funding,23:20:31,Completed
TXN382404,CUST0148,28/02/2024,Auto-generated Bill Payments transaction - TX Ref 55489,3070.72,Bill Payments,20:08:22,Completed
TXN434540,CUST0197,01/01/2024,Auto-generated Withdrawals transaction - TX Ref 19424,6652.37,Withdrawals,00:17:20,Completed
TXN563851,CUST0167,22/01/2024,Auto-generated Transfers transaction - TX Ref 36413,4930.88,Transfers,21:56:03,Completed
TXN793547,CUST0045,02/02/2024,Auto-generated Card Payments transaction - TX Ref 94978,3949.14,Card Payments,09:21:59,Completed
TXN282624,CUST0116,27/01/2024,Auto-generated Card Payments transaction - TX Ref 47805,6346.06,Card Payments,13:24:15,Completed
TXN155368,CUST0157,03/01/2024,Auto-generated Card Payments transaction - TX Ref 61923,2266.34,Card Payments,09:02:07,Completed
TXN319344,CUST0150,06/02/2024,Auto-generated Card Payments transaction - TX Ref 59085,4860.62,Card Payments,21:32:23,Completed
TXN377305,CUST0184,13/01/2024,Auto-generated Card Payments transaction - TX Ref 35774,860.91,Card Payments,08:28:04,Refunded
TXN401829,CUST0136,03/02/2024,Auto-generated Card Payments transaction - TX Ref 84222,1126.9,Card Payments,08:04:08,Completed
TXN245998,CUST0088,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 88827,3971.99,Withdrawals,03:02:16,Completed
TXN253854,CUST0066,11/01/2024,Auto-generated Pre-Funding transaction - TX Ref 34884,5168.96,Pre-Funding,12:27:18,Completed
TXN210960,CUST0185,13/01/2024,Auto-generated Bill Payments transaction - TX Ref 78159,7872.24,Bill Payments,06:39:57,Completed
TXN988281,CUST0137,20/01/2024,Auto-generated Card Payments transaction - TX Ref 98524,9147.47,Card Payments,06:15:52,Pending
TXN590780,CUST0157,14/01/2024,Auto-generated Transfers transaction - TX Ref 12937,2404.49,Transfers,08:17:13,Completed
TXN996573,CUST0006,03/01/2024,Auto-generated Bill Payments transaction - TX Ref 28898,7193.04,Bill Payments,22:52:21,Cancelled
TXN674531,CUST0005,21/01/2024,Auto-generated Pre-Funding transaction - TX Ref 90939,7942.7,Pre-Funding,01:19:11,Completed
TXN170913,CUST0014,17/02/2024,Auto-generated Card Payments transaction - TX Ref 44804,818.2,Card Payments,15:40:38,Completed
TXN486366,CUST0199,28/02/2024,Auto-generated Transfers transaction - TX Ref 87305,1257.83,Transfers,06:24:59,Completed
TXN122217,CUST0089,22/01/2024,Auto-generated Withdrawals transaction - TX Ref 12101,2507.67,Withdrawals,03:43:29,Completed
TXN229724,CUST0016,03/02/2024,Auto-generated Bill Payments transaction - TX Ref 38765,817.77,Bill Payments,02:38:55,Completed
TXN210181,CUST0125,28/01/2024,Auto-generated Transfers transaction - TX Ref 16564,908.55,Transfers,21:15:27,Refunded
TXN320604,CUST0153,04/01/2024,Auto-generated Bill Payments transaction - TX Ref 88828,2416.87,Bill Payments,02:19:40,Completed
TXN742914,CUST0149,10/01/2024,Auto-generated Bill Payments transaction - TX Ref 68053,7460.44,Bill Payments,09:41:00,Pending
TXN942300,CUST0185,04/02/2024,Auto-generated Card Payments transaction - TX Ref 33317,4645.43,Card Payments,09:07:14,Completed
TXN418393,CUST0046,17/02/2024,Auto-generated Transfers transaction - TX Ref 53834,8391.76,Transfers,12:33:48,Completed
TXN784265,CUST0025,20/01/2024,Auto-generated Transfers transaction - TX Ref 83145,6042.95,Transfers,10:05:49,Completed
TXN814099,CUST0071,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 82759,8427.45,Withdrawals,21:04:18,Cancelled
TXN750687,CUST0143,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 29021,1835.09,Pre-Funding,17:51:57,Pending
TXN562189,CUST0057,16/02/2024,Auto-generated Bill Payments transaction - TX Ref 88501,4683.34,Bill Payments,11:45:56,Pending
TXN227325,CUST0164,17/02/2024,Auto-generated Pre-Funding transaction - TX Ref 52267,6431.36,Pre-Funding,12:28:03,Completed
TXN163574,CUST0061,08/02/2024,Auto-generated Transfers transaction - TX Ref 20606,1345.03,Transfers,09:08:21,Cancelled
TXN308667,CUST0091,01/02/2024,Auto-generated Bill Payments transaction - TX Ref 64687,5859.03,Bill Payments,12:20:59,Chargeback
TXN471293,CUST0025,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 50182,6450.24,Withdrawals,01:13:38,Completed
TXN387258,CUST0002,29/02/2024,Auto-generated Card Payments transaction - TX Ref 76851,4899.86,Card Payments,09:04:19,Completed
TXN273311,CUST0079,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 82752,7819.7,Withdrawals,10:25:39,Completed
TXN233966,CUST0188,18/01/2024,Auto-generated Withdrawals transaction - TX Ref 75258,4685.2,Withdrawals,21:44:29,Pending
TXN393652,CUST0136,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 50233,1210.43,Bill Payments,14:54:52,Cancelled
TXN311182,CUST0098,25/01/2024,Auto-generated Bill Payments transaction - TX Ref 57065,7958.73,Bill Payments,06:57:59,Completed
TXN364055,CUST0197,11/01/2024,Auto-generated Pre-Funding transaction - TX Ref 48187,9483.48,Pre-Funding,18:59:49,Completed
TXN610068,CUST0080,11/02/2024,Auto-generated Transfers transaction - TX Ref 65594,260.19,Transfers,23:31:31,Completed
TXN443755,CUST0149,13/01/2024,Auto-generated Bill Payments transaction - TX Ref 90785,9555.12,Bill Payments,19:34:02,Completed
TXN803190,CUST0185,13/02/2024,Auto-generated Withdrawals transaction - TX Ref 28955,253.62,Withdrawals,06:10:11,Completed
TXN952709,CUST0023,18/02/2024,Auto-generated Pre-Funding transaction - TX Ref 70179,1649.91,Pre-Funding,09:01:23,Completed
TXN199711,CUST0044,01/01/2024,Auto-generated Transfers transaction - TX Ref 10009,2491.28,Transfers,02:03:14,Completed
TXN275404,CUST0195,12/01/2024,Auto-generated Withdrawals transaction - TX Ref 94927,3273.88,Withdrawals,12:53:47,Completed
TXN612820,CUST0038,07/02/2024,Auto-generated Transfers transaction - TX Ref 83056,307.11,Transfers,01:13:44,Completed
TXN643472,CUST0152,17/01/2024,Auto-generated Pre-Funding transaction - TX Ref 53275,1790.37,Pre-Funding,01:01:00,Completed
TXN265397,CUST0095,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 90494,4514.56,Withdrawals,09:01:33,Pending
TXN606006,CUST0002,12/01/2024,Auto-generated Bill Payments transaction - TX Ref 84834,8290.93,Bill Payments,13:06:32,Completed
TXN884344,CUST0129,01/02/2024,Auto-generated Bill Payments transaction - TX Ref 66345,6001.98,Bill Payments,03:31:28,Completed
TXN185252,CUST0061,27/02/2024,Auto-generated Card Payments transaction - TX Ref 38925,1431.17,Card Payments,18:45:14,Refunded
TXN135408,CUST0124,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 56360,2376.82,Pre-Funding,01:10:41,Completed
TXN814048,CUST0103,24/01/2024,Auto-generated Transfers transaction - TX Ref 28536,3528.42,Transfers,04:55:56,Completed
TXN818432,CUST0043,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 63624,6324.53,Withdrawals,21:10:35,Pending
TXN648740,CUST0153,17/02/2024,Auto-generated Transfers transaction - TX Ref 81568,166.11,Transfers,03:42:28,Completed
TXN189803,CUST0126,18/02/2024,Auto-generated Transfers transaction - TX Ref 93015,5187.61,Transfers,05:47:12,Cancelled
TXN104922,CUST0094,09/02/2024,Auto-generated Transfers transaction - TX Ref 80650,8077.23,Transfers,16:21:22,Pending
TXN370723,CUST0117,16/02/2024,Auto-generated Card Payments transaction - TX Ref 61893,7655.07,Card Payments,04:36:43,Completed
TXN276105,CUST0149,23/02/2024,Auto-generated Card Payments transaction - TX Ref 76088,7268.87,Card Payments,12:09:43,Completed
TXN407012,CUST0146,25/01/2024,Auto-generated Card Payments transaction - TX Ref 28221,4682.59,Card Payments,12:14:56,Completed
